order_id,customer_id,order_date,ship_date,ship_mode
CA-2015-104059,FC-14245,6/13/2015,6/15/2015,Second Class
CA-2017-164112,ND-18460,6/30/2017,7/4/2017,Standard Class
CA-2015-143882,DB-13360,6/26/2015,6/30/2015,Standard Class
US-2016-139262,LC-16960,2/21/2016,2/25/2016,Standard Class
CA-2017-146192,BD-11725,4/22/2017,4/26/2017,Standard Class
CA-2017-134810,MC-17605,5/9/2017,5/10/2017,First Class
CA-2015-154284,SZ-20035,12/21/2015,12/26/2015,Second Class
CA-2014-156244,DH-13675,8/12/2014,8/16/2014,Standard Class
CA-2015-106362,LC-16885,12/11/2015,12/15/2015,Standard Class
US-2017-168802,JO-15145,11/3/2017,11/7/2017,Standard Class
US-2017-146906,MT-17815,3/13/2017,3/17/2017,Standard Class
CA-2016-166380,EB-13750,5/30/2016,6/3/2016,Standard Class
US-2015-158911,RS-19765,7/5/2015,7/11/2015,Standard Class
US-2014-103338,RB-19435,3/11/2014,3/15/2014,Standard Class
CA-2015-109169,OT-18730,4/20/2015,4/24/2015,Standard Class
US-2017-167318,GZ-14545,7/26/2017,8/1/2017,Standard Class
US-2014-120313,NL-18310,10/31/2014,11/2/2014,Second Class
CA-2017-135419,BG-11740,11/3/2017,11/9/2017,Standard Class
CA-2016-128671,MT-18070,8/11/2016,8/16/2016,Standard Class
CA-2016-149335,BC-11125,7/25/2016,7/25/2016,Same Day
CA-2014-168312,GW-14605,3/1/2014,3/7/2014,Standard Class
US-2017-105935,BD-11500,1/26/2017,1/31/2017,Standard Class
CA-2014-161508,PV-18985,7/12/2014,7/16/2014,Standard Class
CA-2017-130904,HM-14980,4/11/2017,4/16/2017,Standard Class
CA-2017-133620,EM-14065,11/13/2017,11/18/2017,Standard Class
CA-2015-142937,SF-20065,12/5/2015,12/6/2015,First Class
US-2016-149790,SC-20380,9/26/2016,10/1/2016,Standard Class
CA-2016-130778,ND-18370,11/19/2016,11/25/2016,Standard Class
CA-2017-144456,FC-14245,9/8/2017,9/9/2017,First Class
CA-2017-103478,KL-16555,7/21/2017,7/24/2017,Second Class
CA-2017-118577,XP-21865,10/6/2017,10/11/2017,Standard Class
CA-2017-113572,FP-14320,11/7/2017,11/11/2017,Standard Class
CA-2016-153269,PS-18760,3/9/2016,3/12/2016,First Class
CA-2017-161655,CW-11905,5/13/2017,5/18/2017,Second Class
CA-2016-101469,KH-16360,7/2/2016,7/8/2016,Standard Class
CA-2014-153087,TC-20980,12/27/2014,1/3/2015,Standard Class
CA-2017-135076,YS-21880,4/13/2017,4/17/2017,Standard Class
CA-2014-161634,CC-12220,11/14/2014,11/20/2014,Standard Class
CA-2017-141481,ZD-21925,6/11/2017,6/14/2017,First Class
CA-2016-132549,JK-15370,11/25/2016,11/30/2016,Standard Class
US-2014-155544,GM-14440,3/21/2014,3/25/2014,Standard Class
US-2015-115238,JW-15220,4/30/2015,5/4/2015,Standard Class
CA-2017-132199,BO-11350,5/3/2017,5/8/2017,Standard Class
CA-2016-163174,XP-21865,8/26/2016,8/30/2016,Standard Class
CA-2014-110555,MM-18055,4/11/2014,4/18/2014,Standard Class
CA-2017-147207,TS-21655,1/2/2017,1/4/2017,Second Class
CA-2017-137631,JL-15235,4/28/2017,5/2/2017,Standard Class
CA-2017-157273,SZ-20035,1/30/2017,2/2/2017,First Class
CA-2014-109918,LR-17035,9/7/2014,9/12/2014,Second Class
CA-2016-118745,SV-20365,6/11/2016,6/16/2016,Standard Class
CA-2016-163972,MG-17890,10/17/2016,10/21/2016,Standard Class
CA-2014-165393,NC-18415,12/27/2014,12/30/2014,First Class
CA-2016-113726,SC-20680,11/24/2016,12/1/2016,Standard Class
CA-2016-152940,RO-19780,11/10/2016,11/13/2016,First Class
CA-2015-158701,JL-15175,1/5/2015,1/10/2015,Standard Class
CA-2017-156272,PW-19030,3/21/2017,3/27/2017,Standard Class
CA-2015-162964,MF-18250,11/12/2015,11/18/2015,Standard Class
CA-2014-103527,CC-12220,9/9/2014,9/14/2014,Second Class
CA-2016-134544,AC-10660,3/17/2016,3/19/2016,Second Class
CA-2016-163048,MH-17440,2/8/2016,2/15/2016,Standard Class
CA-2016-145135,CD-12790,11/26/2016,11/28/2016,First Class
CA-2017-137582,CV-12805,9/4/2017,9/8/2017,Standard Class
CA-2015-149601,TB-21625,5/28/2015,6/3/2015,Standard Class
CA-2014-139423,DG-13300,11/1/2014,11/5/2014,Standard Class
CA-2016-102596,RD-19810,12/27/2016,12/30/2016,First Class
CA-2017-153227,CS-12250,12/4/2017,12/6/2017,First Class
CA-2017-110625,JB-16045,12/23/2017,12/30/2017,Standard Class
CA-2016-142594,EJ-14155,12/1/2016,12/6/2016,Second Class
CA-2014-152254,BD-11620,6/30/2014,6/30/2014,Same Day
US-2014-120236,MR-17545,9/3/2014,9/4/2014,First Class
CA-2017-120061,SR-20425,11/2/2017,11/7/2017,Second Class
CA-2015-133837,TH-21100,4/13/2015,4/18/2015,Standard Class
CA-2015-110814,BD-11635,12/5/2015,12/9/2015,Second Class
CA-2016-154067,SM-20950,2/1/2016,2/7/2016,Standard Class
CA-2017-140480,HE-14800,7/8/2017,7/12/2017,Standard Class
CA-2015-134082,JK-15640,12/11/2015,12/17/2015,Standard Class
CA-2016-130820,ON-18715,11/15/2016,11/15/2016,Same Day
CA-2016-159765,TH-21100,5/9/2016,5/12/2016,Second Class
CA-2017-132290,MD-17350,3/10/2017,3/14/2017,Standard Class
CA-2016-147109,AH-10075,12/17/2016,12/21/2016,Standard Class
CA-2017-107265,ML-17755,4/6/2017,4/12/2017,Standard Class
CA-2017-118199,LB-16795,5/9/2017,5/11/2017,First Class
CA-2017-150091,NP-18670,10/12/2017,10/16/2017,Standard Class
CA-2016-137652,EB-13750,8/28/2016,8/30/2016,First Class
CA-2015-128356,RP-19390,10/2/2015,10/7/2015,Standard Class
CA-2017-167017,DC-12850,11/23/2017,11/25/2017,First Class
US-2017-132220,DJ-13510,11/12/2017,11/16/2017,Standard Class
CA-2016-118129,CL-12565,12/19/2016,12/21/2016,Second Class
US-2014-113124,NC-18340,3/30/2014,4/5/2014,Standard Class
CA-2017-155621,KN-16450,11/8/2017,11/13/2017,Standard Class
US-2014-127635,SC-20260,9/14/2014,9/18/2014,Second Class
CA-2015-151470,AM-10705,9/20/2015,9/26/2015,Standard Class
CA-2015-112823,RA-19945,12/10/2015,12/16/2015,Standard Class
CA-2014-108861,MM-17260,5/28/2014,6/1/2014,Standard Class
CA-2017-114370,BN-11470,3/14/2017,3/17/2017,Second Class
CA-2016-158302,JB-16045,12/8/2016,12/12/2016,Second Class
CA-2017-145779,DB-13615,5/6/2017,5/10/2017,Standard Class
US-2016-155173,JB-16045,3/6/2016,3/10/2016,Standard Class
CA-2017-125451,AH-10075,10/23/2017,10/24/2017,First Class
CA-2014-131387,AI-10855,4/28/2014,4/30/2014,First Class
CA-2016-125087,TH-21115,4/18/2016,4/23/2016,Standard Class
CA-2016-154081,JE-15610,5/22/2016,5/29/2016,Standard Class
US-2017-118556,TH-21235,5/28/2017,6/2/2017,Second Class
CA-2014-126200,JE-15715,8/25/2014,8/29/2014,Standard Class
CA-2014-146500,AT-10735,8/30/2014,9/4/2014,Standard Class
CA-2015-169537,JH-15820,9/3/2015,9/7/2015,Second Class
CA-2014-100881,DR-12940,3/28/2014,4/1/2014,Standard Class
CA-2015-144043,AB-10165,5/10/2015,5/15/2015,Standard Class
CA-2015-116512,MC-18100,4/9/2015,4/14/2015,Standard Class
CA-2015-101000,IG-15085,4/9/2015,4/14/2015,Standard Class
CA-2016-168557,FH-14275,9/19/2016,9/23/2016,Standard Class
US-2016-164196,AS-10285,11/11/2016,11/17/2016,Standard Class
US-2017-132031,PN-18775,4/23/2017,4/27/2017,Standard Class
CA-2015-169733,GM-14500,10/22/2015,10/26/2015,Second Class
CA-2017-169404,NC-18625,4/9/2017,4/14/2017,Standard Class
CA-2017-134880,TW-21025,10/27/2017,11/1/2017,Standard Class
CA-2015-145758,BF-11020,10/30/2015,10/30/2015,Same Day
CA-2017-158736,TT-21460,12/18/2017,12/24/2017,Standard Class
US-2016-119270,SW-20245,3/12/2016,3/16/2016,Standard Class
CA-2014-109890,PG-18820,7/21/2014,7/27/2014,Standard Class
CA-2016-138583,DP-13390,5/24/2016,5/28/2016,Standard Class
US-2017-118535,DJ-13510,2/11/2017,2/15/2017,Standard Class
CA-2016-126284,EN-13780,9/20/2016,9/24/2016,Standard Class
CA-2017-142391,PB-19150,9/24/2017,9/24/2017,Same Day
CA-2017-124716,BD-11560,3/27/2017,3/31/2017,Standard Class
CA-2016-158841,SE-20110,2/2/2016,2/4/2016,Second Class
CA-2017-106824,AT-10735,7/7/2017,7/11/2017,Standard Class
CA-2015-109190,CC-12685,10/23/2015,10/28/2015,Standard Class
CA-2016-143154,AS-10225,12/2/2016,12/8/2016,Standard Class
CA-2014-169061,AB-10150,3/5/2014,3/8/2014,Second Class
CA-2015-102316,DH-13075,3/1/2015,3/3/2015,Second Class
CA-2014-164903,SR-20740,2/20/2014,2/24/2014,Standard Class
CA-2016-109400,NR-18550,5/2/2016,5/6/2016,Standard Class
CA-2016-130400,SJ-20125,3/8/2016,3/12/2016,Standard Class
CA-2015-135853,CA-12775,12/11/2015,12/14/2015,First Class
CA-2016-103359,LC-16885,12/22/2016,12/26/2016,Standard Class
CA-2016-144645,NS-18640,2/2/2016,2/8/2016,Standard Class
CA-2017-141614,NS-18640,6/5/2017,6/9/2017,Standard Class
CA-2015-122168,HG-14965,8/21/2015,8/26/2015,Standard Class
CA-2016-132899,SF-20200,4/7/2016,4/11/2016,Standard Class
CA-2017-149720,EM-14065,6/4/2017,6/7/2017,Second Class
CA-2017-118003,DO-13645,12/4/2017,12/10/2017,Standard Class
CA-2016-141887,MP-17470,1/11/2016,1/15/2016,Standard Class
US-2016-160206,MY-18295,4/1/2016,4/7/2016,Standard Class
CA-2017-133074,DB-13615,9/21/2017,9/25/2017,Standard Class
CA-2017-161172,SP-20920,3/16/2017,3/16/2017,Same Day
CA-2017-137624,ME-17320,11/10/2017,11/17/2017,Standard Class
CA-2016-156748,BS-11755,11/30/2016,12/6/2016,Standard Class
CA-2015-169677,KS-16300,1/13/2015,1/15/2015,Second Class
US-2014-163146,CC-12475,5/16/2014,5/20/2014,Standard Class
CA-2015-157343,HD-14785,6/7/2015,6/11/2015,Standard Class
CA-2017-147354,KB-16315,3/9/2017,3/13/2017,Standard Class
CA-2015-157287,HR-14830,12/22/2015,12/23/2015,First Class
CA-2014-137575,TB-21625,8/6/2014,8/11/2014,Standard Class
CA-2016-119074,DS-13180,3/27/2016,3/31/2016,Standard Class
CA-2015-149566,GB-14530,12/5/2015,12/10/2015,Standard Class
CA-2015-126186,GB-14530,9/11/2015,9/12/2015,First Class
CA-2015-121132,VB-21745,7/17/2015,7/24/2015,Standard Class
CA-2014-140473,MC-17425,5/30/2014,6/3/2014,Standard Class
US-2017-102904,CB-12025,11/13/2017,11/20/2017,Standard Class
CA-2016-102092,PM-18940,12/9/2016,12/11/2016,First Class
CA-2015-117884,DC-13285,3/22/2015,3/22/2015,Same Day
CA-2016-132829,LA-16780,12/23/2016,12/26/2016,Second Class
CA-2016-123540,DJ-13420,4/2/2016,4/6/2016,Second Class
US-2017-108315,MH-18115,4/30/2017,5/4/2017,Standard Class
CA-2016-134110,BG-11035,11/17/2016,11/18/2016,First Class
US-2016-136581,SV-20365,11/10/2016,11/12/2016,First Class
CA-2016-162390,DP-13105,12/6/2016,12/12/2016,Standard Class
CA-2016-162222,SR-20740,4/3/2016,4/3/2016,Same Day
CA-2014-121629,BT-11680,11/28/2014,12/2/2014,Standard Class
CA-2015-164623,MS-17770,10/20/2015,10/22/2015,First Class
CA-2014-159849,JK-15640,9/19/2014,9/19/2014,Same Day
CA-2017-101273,ST-20530,8/27/2017,8/30/2017,Second Class
CA-2017-106747,TS-21505,7/3/2017,7/4/2017,First Class
CA-2017-146164,CM-12190,12/22/2017,12/26/2017,Standard Class
CA-2016-111605,JW-15955,12/27/2016,1/2/2017,Standard Class
CA-2014-130673,MC-17590,5/20/2014,5/22/2014,Second Class
CA-2014-104808,MH-17440,2/4/2014,2/8/2014,Second Class
US-2017-132927,RD-19720,12/9/2017,12/15/2017,Standard Class
CA-2017-162015,KB-16240,7/11/2017,7/18/2017,Standard Class
CA-2015-138492,FC-14335,5/15/2015,5/22/2015,Standard Class
CA-2017-145338,BD-11770,1/29/2017,2/1/2017,First Class
CA-2017-126676,FH-14365,9/29/2017,10/1/2017,First Class
CA-2017-101700,SO-20335,4/23/2017,4/26/2017,First Class
CA-2017-159667,PM-19135,11/9/2017,11/13/2017,Standard Class
CA-2014-111934,GD-14590,5/5/2014,5/7/2014,First Class
US-2016-117387,PA-19060,10/27/2016,10/31/2016,Standard Class
CA-2014-141110,LS-17200,11/26/2014,12/1/2014,Standard Class
US-2014-133949,JL-15175,12/31/2014,12/31/2014,Same Day
US-2016-116365,CA-12310,1/3/2016,1/8/2016,Standard Class
CA-2017-162936,CM-12160,8/18/2017,8/22/2017,Standard Class
CA-2014-151946,BT-11440,6/4/2014,6/9/2014,Standard Class
CA-2017-123624,SE-20110,11/13/2017,11/17/2017,Second Class
CA-2016-146437,HG-14965,1/28/2016,2/1/2016,Second Class
CA-2016-138233,PF-19165,11/9/2016,11/14/2016,Standard Class
CA-2016-165918,BD-11770,9/10/2016,9/14/2016,Standard Class
CA-2017-117513,BT-11395,3/3/2017,3/8/2017,Standard Class
CA-2017-132437,EM-14095,9/8/2017,9/13/2017,Second Class
US-2017-119319,LC-17050,11/6/2017,11/9/2017,Second Class
CA-2017-104318,FH-14275,5/13/2017,5/18/2017,Standard Class
US-2016-114230,CM-12235,11/27/2016,12/1/2016,Standard Class
CA-2015-136147,FM-14380,11/13/2015,11/18/2015,Standard Class
CA-2015-156118,HG-14965,12/8/2015,12/12/2015,Standard Class
CA-2015-164084,AG-10525,9/7/2015,9/12/2015,Standard Class
CA-2016-107783,OT-18730,7/28/2016,7/29/2016,First Class
CA-2017-159793,SV-20365,8/25/2017,8/29/2017,Standard Class
CA-2014-160094,JM-16195,4/30/2014,5/2/2014,First Class
CA-2017-151281,HM-14980,4/27/2017,5/2/2017,Standard Class
CA-2017-118346,PO-19180,7/23/2017,7/24/2017,First Class
CA-2014-129819,KC-16675,12/13/2014,12/15/2014,Second Class
US-2017-148551,DB-13120,1/12/2017,1/16/2017,Standard Class
CA-2017-147767,SV-20935,12/2/2017,12/2/2017,Same Day
CA-2015-108259,NS-18640,11/8/2015,11/15/2015,Standard Class
CA-2016-113341,MH-17455,11/25/2016,11/29/2016,Standard Class
US-2015-131842,RR-19525,12/5/2015,12/8/2015,First Class
CA-2016-164574,RH-19555,7/29/2016,8/3/2016,Standard Class
CA-2014-142769,RP-19390,9/13/2014,9/13/2014,Same Day
CA-2016-168361,KB-16600,6/21/2016,6/25/2016,Standard Class
CA-2016-153185,MH-17620,9/3/2016,9/8/2016,Standard Class
CA-2017-124765,HZ-14950,11/25/2017,11/30/2017,Standard Class
CA-2015-131856,JG-15160,5/12/2015,5/17/2015,Standard Class
CA-2017-126634,AB-10165,3/30/2017,4/1/2017,Second Class
CA-2016-118500,HJ-14875,11/17/2016,11/18/2016,First Class
CA-2016-163951,CJ-11875,12/30/2016,1/2/2017,First Class
CA-2016-149916,ED-13885,12/22/2016,12/24/2016,Second Class
CA-2015-158918,AI-10855,12/20/2015,12/25/2015,Second Class
US-2014-159611,KB-16315,12/27/2014,1/1/2015,Second Class
CA-2017-163265,JS-16030,2/16/2017,2/21/2017,Standard Class
CA-2017-141705,PO-18850,10/24/2017,10/26/2017,First Class
CA-2016-112739,RD-19810,9/2/2016,9/7/2016,Second Class
CA-2016-143805,JD-15895,12/1/2016,12/3/2016,Second Class
CA-2014-133634,SR-20740,11/5/2014,11/10/2014,Standard Class
CA-2017-101665,TZ-21580,11/25/2017,12/1/2017,Standard Class
CA-2016-155446,TN-21040,12/16/2016,12/23/2016,Standard Class
CA-2017-137323,PW-19030,11/14/2017,11/18/2017,Second Class
CA-2016-144015,AH-10075,6/26/2016,6/26/2016,Same Day
CA-2014-101427,AY-10555,12/26/2014,12/30/2014,Standard Class
CA-2016-136770,SP-20650,8/14/2016,8/18/2016,Standard Class
CA-2016-118311,ED-13885,10/24/2016,10/28/2016,Standard Class
US-2014-112795,CR-12625,8/23/2014,8/28/2014,Second Class
CA-2017-127096,CS-12400,9/15/2017,9/17/2017,Second Class
CA-2017-119284,TS-21205,6/15/2017,6/20/2017,Standard Class
CA-2015-133494,RP-19390,3/1/2015,3/5/2015,Standard Class
CA-2016-111318,IL-15100,7/23/2016,7/26/2016,First Class
US-2014-132745,NF-18475,10/1/2014,10/5/2014,Standard Class
CA-2014-146815,PP-18955,9/8/2014,9/13/2014,Standard Class
CA-2014-119144,JD-16150,11/16/2014,11/18/2014,First Class
CA-2014-105648,EJ-14155,3/3/2014,3/7/2014,Standard Class
US-2015-145422,PW-19240,12/3/2015,12/7/2015,Standard Class
CA-2017-136623,TS-21430,7/11/2017,7/16/2017,Standard Class
CA-2017-121678,BM-11650,11/16/2017,11/20/2017,Second Class
CA-2016-120824,AW-10930,6/12/2016,6/16/2016,Second Class
US-2016-135209,MH-17290,12/29/2016,12/31/2016,Second Class
CA-2017-148145,SW-20275,3/18/2017,3/23/2017,Standard Class
CA-2015-103870,SP-20860,12/27/2015,12/31/2015,Standard Class
CA-2015-111017,SC-20695,7/31/2015,8/6/2015,Standard Class
CA-2017-116988,PW-19030,6/27/2017,6/29/2017,Second Class
US-2014-169390,CS-12250,2/7/2014,2/10/2014,Second Class
CA-2016-168774,RP-19855,9/4/2016,9/9/2016,Standard Class
CA-2017-161592,CS-12175,4/6/2017,4/10/2017,Standard Class
US-2017-131961,MJ-17740,12/8/2017,12/11/2017,First Class
CA-2016-102498,JG-15160,7/24/2016,7/25/2016,First Class
CA-2015-113222,AG-10765,11/9/2015,11/9/2015,Same Day
US-2015-144771,CK-12205,10/2/2015,10/4/2015,First Class
CA-2015-162376,HD-14785,11/22/2015,11/25/2015,Second Class
CA-2017-128076,BO-11350,2/2/2017,2/7/2017,Standard Class
US-2015-163825,LC-16885,6/16/2015,6/19/2015,First Class
CA-2016-105662,RB-19465,5/5/2016,5/9/2016,Standard Class
CA-2017-152198,JD-16015,9/9/2017,9/10/2017,First Class
CA-2016-114307,MF-17665,7/22/2016,7/26/2016,Standard Class
CA-2016-159891,BF-11170,1/31/2016,2/6/2016,Standard Class
CA-2016-112578,FO-14305,12/29/2016,1/2/2017,Standard Class
CA-2015-107083,BB-11545,11/21/2015,11/27/2015,Standard Class
CA-2015-151722,IL-15100,10/5/2015,10/9/2015,Standard Class
CA-2016-151148,PO-19180,9/12/2016,9/13/2016,Same Day
CA-2017-115882,DB-13555,9/14/2017,9/17/2017,First Class
CA-2015-132276,LC-16960,2/23/2015,2/28/2015,Standard Class
CA-2016-163636,MP-18175,12/5/2016,12/9/2016,Second Class
CA-2016-102813,EA-14035,7/2/2016,7/3/2016,First Class
CA-2017-135377,BP-11095,12/13/2017,12/18/2017,Standard Class
CA-2015-165813,BM-11785,3/20/2015,3/22/2015,Second Class
CA-2015-133585,CM-12715,3/1/2015,3/4/2015,First Class
CA-2016-116911,JD-16150,9/15/2016,9/20/2016,Standard Class
US-2017-129224,AS-10630,3/17/2017,3/23/2017,Standard Class
CA-2017-145765,CM-11815,5/28/2017,6/2/2017,Standard Class
CA-2017-126914,JE-15715,6/15/2017,6/19/2017,Standard Class
CA-2015-169572,AG-10525,9/6/2015,9/12/2015,Standard Class
CA-2017-162075,TT-21220,3/18/2017,3/24/2017,Standard Class
CA-2014-162992,BP-11095,12/19/2014,12/21/2014,First Class
CA-2016-106397,MJ-17740,7/7/2016,7/13/2016,Standard Class
US-2016-150140,VM-21685,4/6/2016,4/10/2016,Standard Class
CA-2014-116666,KT-16480,5/8/2014,5/10/2014,First Class
CA-2017-148992,CS-12250,11/23/2017,11/27/2017,Standard Class
CA-2016-140935,AB-10015,11/10/2016,11/12/2016,First Class
CA-2014-157644,AH-10030,12/31/2014,1/1/2015,First Class
US-2017-100398,DO-13435,8/19/2017,8/23/2017,Standard Class
CA-2016-113082,MC-17590,9/12/2016,9/16/2016,Standard Class
US-2017-110646,JF-15190,10/26/2017,10/31/2017,Standard Class
CA-2017-120614,SM-20950,5/30/2017,6/4/2017,Standard Class
US-2016-140172,SP-20650,3/8/2016,3/13/2016,Standard Class
CA-2015-127754,CK-12760,7/26/2015,7/31/2015,Standard Class
CA-2015-144274,PW-19240,11/23/2015,11/25/2015,Second Class
CA-2015-142930,EB-14170,11/28/2015,12/2/2015,Standard Class
CA-2017-100622,DK-13090,11/3/2017,11/7/2017,Standard Class
CA-2017-117156,TB-21055,3/21/2017,3/23/2017,Second Class
CA-2015-115399,AG-10900,12/19/2015,12/22/2015,First Class
US-2014-157847,SC-20020,4/2/2014,4/6/2014,Second Class
CA-2015-115168,BB-11545,6/5/2015,6/9/2015,Standard Class
CA-2014-109680,VP-21760,10/6/2014,10/9/2014,First Class
CA-2016-167983,RP-19270,8/21/2016,8/24/2016,Second Class
CA-2015-145324,DH-13675,11/15/2015,11/19/2015,Standard Class
CA-2015-153423,SW-20455,6/22/2015,6/27/2015,Standard Class
US-2017-132675,KF-16285,9/24/2017,9/28/2017,Standard Class
CA-2014-153808,FH-14275,4/6/2014,4/10/2014,Second Class
US-2016-112396,JR-16210,2/9/2016,2/13/2016,Standard Class
CA-2014-141173,JC-16105,11/18/2014,11/20/2014,Second Class
CA-2017-156664,BP-11290,12/18/2017,12/23/2017,Standard Class
CA-2015-140718,FA-14230,7/2/2015,7/4/2015,First Class
CA-2014-119977,DN-13690,10/8/2014,10/13/2014,Second Class
US-2015-115343,FO-14305,9/22/2015,9/25/2015,First Class
CA-2017-163671,DP-13105,12/24/2017,12/30/2017,Standard Class
CA-2017-135909,JW-15220,10/13/2017,10/20/2017,Standard Class
US-2017-114356,TT-21460,8/20/2017,8/26/2017,Standard Class
CA-2015-125934,SN-20560,9/11/2015,9/18/2015,Standard Class
CA-2015-158148,JM-15865,12/20/2015,12/26/2015,Standard Class
CA-2014-120411,SB-20185,9/20/2014,9/23/2014,First Class
CA-2016-158260,CC-12475,11/4/2016,11/8/2016,Standard Class
CA-2017-101805,SH-19975,12/1/2017,12/6/2017,Standard Class
US-2014-105137,RB-19435,10/10/2014,10/10/2014,Same Day
CA-2017-142489,TC-21295,11/14/2017,11/16/2017,Second Class
US-2016-141264,CT-11995,8/13/2016,8/19/2016,Standard Class
CA-2017-126928,GZ-14470,9/17/2017,9/23/2017,Standard Class
US-2015-107944,AM-10360,3/23/2015,3/25/2015,First Class
CA-2016-135594,AH-10120,6/30/2016,7/3/2016,Second Class
US-2017-115252,MY-18295,10/20/2017,10/25/2017,Standard Class
CA-2014-107398,BS-11590,8/25/2014,8/30/2014,Standard Class
CA-2014-169642,BB-10990,7/27/2014,7/30/2014,Second Class
CA-2017-103968,ML-17755,12/1/2017,12/7/2017,Standard Class
CA-2016-147256,FC-14245,10/17/2016,10/21/2016,Second Class
CA-2016-162159,CR-12625,9/16/2016,9/18/2016,First Class
CA-2015-111038,LC-16960,12/1/2015,12/6/2015,Standard Class
CA-2014-124723,GZ-14470,8/5/2014,8/12/2014,Standard Class
CA-2016-167241,BD-11320,8/15/2016,8/22/2016,Standard Class
CA-2015-163237,EM-14095,8/7/2015,8/9/2015,Second Class
CA-2016-150483,BP-11290,5/31/2016,6/4/2016,Standard Class
US-2016-126431,SU-20665,7/1/2016,7/1/2016,Same Day
CA-2016-139934,AY-10555,12/18/2016,12/20/2016,First Class
CA-2015-109603,EM-13825,1/26/2015,2/1/2015,Standard Class
CA-2017-160661,SA-20830,10/28/2017,11/1/2017,Standard Class
CA-2017-102610,CA-12265,11/4/2017,11/8/2017,Standard Class
US-2016-144057,CV-12805,5/9/2016,5/13/2016,Standard Class
CA-2014-160276,AH-10690,4/2/2014,4/8/2014,Standard Class
CA-2014-132983,DS-13180,4/28/2014,5/3/2014,Standard Class
CA-2016-145709,AH-10690,10/4/2016,10/8/2016,Standard Class
CA-2017-133928,ZC-21910,6/11/2017,6/17/2017,Standard Class
CA-2016-168032,DF-13135,1/30/2016,2/3/2016,Standard Class
CA-2015-143616,SS-20140,9/27/2015,9/29/2015,Second Class
US-2015-168704,FP-14320,4/13/2015,4/17/2015,Standard Class
CA-2017-143252,HE-14800,12/18/2017,12/24/2017,Standard Class
CA-2016-102134,SP-20545,3/14/2016,3/19/2016,Standard Class
CA-2017-130036,BP-11185,8/27/2017,8/27/2017,Same Day
CA-2015-134117,PG-18895,12/17/2015,12/19/2015,Second Class
CA-2014-130918,JP-15520,8/22/2014,8/24/2014,Second Class
CA-2016-159023,NW-18400,11/3/2016,11/5/2016,First Class
CA-2017-111717,SW-20245,10/10/2017,10/16/2017,Standard Class
CA-2014-154592,EH-14005,12/7/2014,12/8/2014,First Class
CA-2014-128622,SC-20260,11/15/2014,11/17/2014,Second Class
CA-2017-148355,NC-18535,12/24/2017,12/28/2017,Standard Class
CA-2014-132913,AS-10090,12/24/2014,12/26/2014,First Class
CA-2017-150910,JL-15130,12/22/2017,12/28/2017,Standard Class
